iter,step,seg,loss,gn_cum,indep_gn
3,43,cq,1.0470,45.5057,10.6002
3,43,ans_final,1.2687,45.8018,5.6254
3,43,ans_first,1.9618,45.9684,5.4821
3,43,cq,1.6799,48.5391,16.7036
3,43,ans_final,1.5240,49.0184,6.1804
3,43,ans_first,2.0912,49.9285,8.0839
3,43,cq,0.9677,54.6852,19.0099
3,43,ans_final,1.5066,55.2008,7.9422
3,43,ans_first,1.2046,55.6431,7.2534
3,43,cq,1.7544,59.1266,19.7392
3,43,ans_final,1.3282,59.3661,5.6368
3,44,ans_first,2.2970,7.4153,7.4153
3,44,cq,0.9186,17.3239,15.5281
3,44,ans_final,1.3885,17.6514,4.0053
3,44,ans_first,2.1343,19.5250,9.1412
3,44,cq,2.0932,27.6445,19.7075
3,44,ans_final,1.3652,27.7738,4.5968
3,44,ans_first,1.8744,28.4938,6.4574
3,44,cq,1.1280,31.5050,11.7206
3,44,ans_final,1.3869,32.2372,6.1884
3,44,ans_first,1.2823,32.5760,4.5835
3,44,cq,0.4716,36.1244,11.9955
3,44,ans_final,1.5201,37.0497,6.2859
3,44,ans_first,1.9583,37.6848,6.8241
3,44,cq,0.9852,38.8584,13.7319
3,44,ans_final,1.4507,39.9010,7.1433
3,44,ans_first,2.3267,41.1716,9.4116
3,44,cq,1.9294,46.1952,19.1867
3,44,ans_final,1.2545,46.4403,4.0010
3,44,ans_first,1.4969,46.8774,6.9583
3,44,cq,1.2550,50.2076,14.1331
3,44,ans_final,1.4627,50.9365,7.1362
3,44,ans_first,2.2053,51.0935,7.2544
3,44,cq,2.4229,56.4278,32.5576
3,44,ans_final,1.4509,57.0021,6.1913
3,45,ans_first,1.8285,6.6524,6.6524
3,45,cq,1.6602,23.1736,21.7853
3,45,ans_final,1.4185,23.5746,4.7428
3,45,ans_first,1.9012,24.5459,7.4514
3,45,cq,0.5906,28.9471,14.7537
3,45,ans_final,1.3400,29.4256,4.7745
3,45,ans_first,1.5072,30.4688,8.3626
3,45,cq,0.9396,37.1395,17.4420
3,45,ans_final,1.1774,37.5672,6.2861
3,45,ans_first,1.3423,37.8390,4.0095
3,45,cq,0.8379,42.4192,21.4570
3,45,ans_final,1.5792,42.9442,6.1477
3,45,ans_first,2.0001,43.3537,6.1495
3,45,cq,0.3961,44.4397,17.3228
3,45,ans_final,1.2634,44.7326,3.8402
3,45,ans_first,2.0993,45.6328,10.1807
3,45,cq,1.6977,55.2958,26.4052
3,45,ans_final,1.4577,56.6604,9.2606
3,45,ans_first,1.8084,57.2250,6.1418
3,45,cq,1.7858,59.0971,16.7867
3,45,ans_final,1.3030,59.3826,4.9462
3,45,ans_first,1.9216,59.6827,9.4108
3,45,cq,0.2857,60.8865,13.4189
3,45,ans_final,1.2774,61.4659,7.8651
3,46,ans_first,1.8813,5.5597,5.5597
3,46,cq,1.6058,18.9203,18.1478
3,46,ans_final,1.3707,19.2655,4.3114
3,46,ans_first,2.2412,20.4092,6.7558
3,46,cq,1.4395,24.7754,13.9768
3,46,ans_final,1.4265,25.0230,4.4249
3,46,ans_first,1.9303,26.3376,7.1868
3,46,cq,1.0774,30.8312,14.8877
3,46,ans_final,1.3247,31.3323,5.8647
3,46,ans_first,1.6612,32.1700,6.1680
3,46,cq,0.7955,36.0633,14.0484
3,46,ans_final,1.4374,36.5843,5.6148
3,46,ans_first,2.6172,37.5525,6.4432
3,46,cq,1.3006,43.6776,20.6844
3,46,ans_final,1.2221,44.0383,4.4402
3,46,ans_first,1.8295,44.6171,7.9173
3,46,cq,1.4510,48.7957,15.9761
3,46,ans_final,1.4451,49.4935,7.0905
3,46,ans_first,1.8175,49.6360,5.2686
3,46,cq,0.9020,52.7646,14.6994
3,46,ans_final,1.1027,53.2518,5.7698
3,46,ans_first,1.8328,54.3486,9.5780
3,46,cq,1.6119,58.0178,18.8277
3,46,ans_final,1.3572,58.2867,5.7818
3,47,ans_first,1.5242,5.5662,5.5662
3,47,cq,1.2586,18.2528,17.3160
3,47,ans_final,1.4773,19.2794,6.6781
3,47,ans_first,1.8560,20.7213,7.3741
3,47,cq,0.7527,26.7813,17.7010
3,47,ans_final,1.4562,27.7744,7.1098
3,47,ans_first,2.0026,29.0764,8.8203
3,47,cq,1.6272,33.2748,20.3179
3,47,ans_final,1.2688,33.8624,6.0621
3,47,ans_first,2.0684,35.0128,8.4527
3,47,cq,1.5454,43.3514,23.0537
3,47,ans_final,1.5247,44.3582,7.1817
3,47,ans_first,1.8989,44.4481,5.9355
3,47,cq,2.3642,47.6810,23.5047
3,47,ans_final,1.4710,48.6936,6.6576
3,47,ans_first,1.7216,49.2668,10.3127
3,47,cq,1.1524,53.3195,17.1218
3,47,ans_final,1.2758,54.3698,8.4821
3,47,ans_first,2.4491,54.7396,6.0194
3,47,cq,1.2516,57.0847,19.4994
3,47,ans_final,1.2963,57.3828,5.0401
3,47,ans_first,1.7646,57.5401,6.7183
3,47,cq,1.7836,61.3324,19.0468
3,47,ans_final,1.3898,61.7122,7.2774
3,48,ans_first,2.0144,7.4472,7.4472
3,48,cq,0.7903,19.4705,17.7194
3,48,ans_final,1.1511,20.2152,6.4884
3,48,ans_first,1.4936,21.2811,6.4026
3,48,cq,0.1832,24.3507,8.5754
3,48,ans_final,1.2513,25.3475,5.4884
3,48,ans_first,1.8344,25.7741,4.2841
3,48,cq,0.8666,28.6815,13.7884
3,48,ans_final,1.4757,29.2629,6.4911
3,48,ans_first,2.0350,30.8956,10.4777
3,48,cq,2.3814,36.9151,22.6237
3,48,ans_final,1.1953,37.0740,5.9996
3,48,ans_first,1.0297,37.1804,6.9942
3,48,cq,1.7571,43.1699,16.6646
3,48,ans_final,1.3879,43.6143,6.4054
3,48,ans_first,1.9797,44.4595,8.7880
3,48,cq,1.2138,50.1347,15.6949
3,48,ans_final,1.1785,50.4358,5.1056
3,48,ans_first,1.4165,50.8655,6.6925
3,48,cq,1.5554,52.9279,14.9896
3,48,ans_final,1.3458,53.3971,6.8836
3,48,ans_first,1.3950,54.1143,6.9084
3,48,cq,1.0372,59.6788,19.5510
3,48,ans_final,1.4458,59.7234,5.5486
3,49,ans_first,1.3819,7.4695,7.4695
3,49,cq,1.5371,22.0032,20.3264
3,49,ans_final,1.4243,22.8488,5.3774
3,49,ans_first,1.6015,23.9545,6.7916
3,49,cq,1.1378,27.4557,15.8438
3,49,ans_final,1.2914,27.7791,4.6654
3,49,ans_first,1.5304,28.3972,7.0703
3,49,cq,1.0181,34.8152,20.5388
3,49,ans_final,1.2833,35.1475,4.4687
3,49,ans_first,1.7273,35.4022,6.6890
3,49,cq,1.4842,36.7658,17.0674
3,49,ans_final,1.2867,36.8657,4.2257
3,49,ans_first,2.2214,37.9851,7.8239
3,49,cq,2.6225,48.4915,28.5095
3,49,ans_final,1.3781,48.6786,4.6661
3,49,ans_first,1.4625,48.9477,5.2316
3,49,cq,1.6502,53.2461,21.4957
3,49,ans_final,1.4114,53.5607,5.9068
3,49,ans_first,2.3820,53.9951,7.4588
3,49,cq,1.8260,57.0477,17.8451
3,49,ans_final,1.5152,57.0298,5.8216
3,49,ans_first,2.0703,57.5072,9.4349
3,49,cq,2.5793,60.8177,32.6186
3,49,ans_final,1.4167,61.2460,5.1157
3,50,ans_first,2.0839,7.3788,7.3788
3,50,cq,2.0869,33.2971,32.7897
3,50,ans_final,1.1904,34.0074,6.1997
3,50,ans_first,2.1807,34.5175,6.6734
3,50,cq,1.1390,35.1035,14.4935
3,50,ans_final,1.2312,35.2808,3.9166
3,50,ans_first,2.1096,35.8816,7.4712
3,50,cq,2.3601,44.0080,22.2170
3,50,ans_final,1.4816,44.6799,6.1691
3,50,ans_first,1.9815,45.0067,6.1177
3,50,cq,0.8687,46.1407,11.8154
3,50,ans_final,1.4545,46.8295,6.4741
3,50,ans_first,1.5981,47.3566,6.3479
3,50,cq,0.6523,47.6752,14.2834
3,50,ans_final,1.0766,47.9304,4.5035
3,50,ans_first,2.0376,48.2294,6.7209
3,50,cq,0.8606,53.5231,15.0126
3,50,ans_final,1.3788,53.7991,4.2287
3,50,ans_first,1.8654,54.5473,13.6211
3,50,cq,1.4199,53.2190,18.3322
3,50,ans_final,1.5755,53.6884,8.3396
3,50,ans_first,2.0231,54.0731,11.2663
3,50,cq,1.3197,54.8715,11.8150
3,50,ans_final,1.3405,55.3389,4.1724
3,51,ans_first,1.3288,8.5276,8.5276
3,51,cq,0.3372,15.6312,13.0670
3,51,ans_final,1.4114,17.0287,6.7157
3,51,ans_first,1.6831,19.3765,8.4357
3,51,cq,0.6801,27.1344,14.8072
3,51,ans_final,1.0320,27.9498,6.1090
3,51,ans_first,2.1238,30.3077,11.4773
3,51,cq,1.5904,34.0154,22.1671
3,51,ans_final,1.3473,34.9187,6.9875
3,51,ans_first,1.3128,36.0005,6.4822
3,51,cq,0.5945,37.0969,12.5435
3,51,ans_final,1.3208,37.5426,4.5181
3,51,ans_first,2.1813,37.9855,6.9820
3,51,cq,1.1015,44.8675,23.6263
3,51,ans_final,1.4628,45.3715,6.6677
3,51,ans_first,2.1076,45.7183,8.9529
3,51,cq,2.0062,46.1883,15.1571
3,51,ans_final,1.3632,46.7886,6.6974
3,51,ans_first,1.0305,47.8873,7.7209
3,51,cq,0.4686,51.3525,14.6935
3,51,ans_final,1.3197,52.3801,7.3900
3,51,ans_first,1.5780,52.8306,5.8855
3,51,cq,1.3292,54.1727,14.8576
3,51,ans_final,1.2779,54.9805,5.3358
3,52,ans_first,1.3576,6.8155,6.8155
3,52,cq,1.6261,20.4230,19.3156
3,52,ans_final,1.4690,20.9734,5.1346
3,52,ans_first,1.4610,21.3558,4.4728
3,52,cq,1.2314,27.2938,16.6572
3,52,ans_final,1.4317,28.2395,7.4643
3,52,ans_first,2.0033,31.0346,12.1909
3,52,cq,1.7626,45.5142,28.4510
3,52,ans_final,1.2315,45.9662,8.5877
3,52,ans_first,1.6557,47.4355,7.0704
3,52,cq,1.5950,48.3198,20.7126
3,52,ans_final,1.3187,48.5374,7.0094
3,52,ans_first,1.8431,48.9881,6.2359
3,52,cq,0.6312,52.9592,19.0474
3,52,ans_final,1.6968,53.1298,6.3224
3,52,ans_first,1.7641,54.2170,8.5214
3,52,cq,0.1300,53.5536,6.7265
3,52,ans_final,1.3670,53.9454,6.3007
3,52,ans_first,1.6149,54.1769,6.5568
3,52,cq,1.9681,61.4140,19.8424
3,52,ans_final,1.3354,61.2938,4.6184
3,52,ans_first,1.7978,61.7263,6.8347
3,52,cq,0.3428,65.8578,14.0102
3,52,ans_final,1.3542,65.8967,4.2169
3,53,ans_first,1.6571,8.2956,8.2956
3,53,cq,0.3796,15.6275,13.3978
3,53,ans_final,1.3385,16.1686,4.5809
3,53,ans_first,1.6349,17.6195,6.5486
3,53,cq,0.8712,24.2718,13.8209
3,53,ans_final,1.3893,25.0884,6.2068
3,53,ans_first,1.6533,26.6675,8.5515
3,53,cq,0.5976,29.9456,12.6997
3,53,ans_final,1.1741,30.3165,5.1357
3,53,ans_first,1.7990,31.3652,6.1206
3,53,cq,1.6063,38.5743,17.2981
3,53,ans_final,1.3678,39.0061,6.0266
3,53,ans_first,1.9980,39.8020,7.4651
3,53,cq,1.7257,43.7217,18.6109
3,53,ans_final,1.5770,43.9678,6.7305
3,53,ans_first,1.0552,43.8510,5.2027
3,53,cq,0.8090,47.1431,15.2333
3,53,ans_final,1.2310,47.4758,6.7933
3,53,ans_first,1.8217,47.4490,6.0933
3,53,cq,1.9743,53.3241,18.1384
3,53,ans_final,1.4637,53.4901,6.1007
3,53,ans_first,1.4953,54.1268,6.5700
3,53,cq,1.1496,58.4388,19.1736
3,53,ans_final,1.1601,58.6569,5.3031
3,54,ans_first,2.1692,8.9693,8.9693
3,54,cq,0.9526,20.5580,18.1760
3,54,ans_final,1.4818,20.8207,5.6271
3,54,ans_first,1.8214,21.7645,6.6745
3,54,cq,1.4701,27.5813,16.1718
3,54,ans_final,1.6007,28.3797,7.7680
3,54,ans_first,1.8294,29.8048,9.0145
3,54,cq,1.5654,34.0149,24.3943
3,54,ans_final,1.6016,34.6061,6.9879
3,54,ans_first,1.9998,35.5844,7.5710
3,54,cq,1.9075,42.1936,21.4497
3,54,ans_final,1.3310,42.7475,6.5486
3,54,ans_first,2.2596,43.2768,5.6885
3,54,cq,1.6076,48.8414,20.8773
3,54,ans_final,1.5554,49.1728,6.2897
3,54,ans_first,2.2137,49.9464,8.5132
3,54,cq,2.5979,57.6863,28.2071
3,54,ans_final,1.1463,57.8895,6.8001
3,54,ans_first,1.8410,58.5823,6.5915
3,54,cq,0.3550,60.1448,11.4342
3,54,ans_final,1.1953,60.2066,6.4337
3,54,ans_first,2.6371,60.5746,8.5595
3,54,cq,1.3097,63.2340,18.1976
3,54,ans_final,1.3010,63.2472,4.8565
3,55,ans_first,1.8510,7.2741,7.2741
3,55,cq,1.9353,23.5176,21.9025
3,55,ans_final,1.3371,23.9025,5.0709
3,55,ans_first,1.8890,24.2185,5.2363
3,55,cq,1.3781,30.1015,22.8326
3,55,ans_final,1.3654,30.1823,4.4919
3,55,ans_first,1.5562,31.0848,7.3590
3,55,cq,0.3154,33.6498,14.8489
3,55,ans_final,1.2771,33.8598,5.8966
3,55,ans_first,1.4194,34.7243,7.5417
3,55,cq,1.7539,39.4583,19.6130
3,55,ans_final,1.3086,39.6568,6.8445
3,55,ans_first,1.9581,40.0260,4.7122
3,55,cq,1.2688,43.0358,16.9353
3,55,ans_final,1.5822,43.4042,5.2418
3,55,ans_first,1.7103,43.5810,4.7624
3,55,cq,1.1549,47.4950,17.7884
3,55,ans_final,1.5420,48.1130,6.8508
3,55,ans_first,1.8389,48.4903,5.8003
3,55,cq,0.8673,53.4882,25.5132
3,55,ans_final,1.3287,53.8514,5.1818
3,55,ans_first,2.5361,54.2506,7.7410
3,55,cq,1.4249,58.6101,21.5307
3,55,ans_final,1.5077,59.5007,9.7489
3,56,ans_first,1.7327,6.9842,6.9842
3,56,cq,1.8435,20.3183,19.2187
3,56,ans_final,1.2566,21.1274,5.2907
3,56,ans_first,1.7557,22.1641,6.1410
3,56,cq,1.0683,25.8060,14.3474
3,56,ans_final,1.3178,25.8327,4.3071
3,56,ans_first,2.0591,26.5807,6.3510
3,56,cq,2.0260,34.6179,18.9257
3,56,ans_final,1.4196,34.7376,4.0461
3,56,ans_first,1.5524,35.3153,7.1104
3,56,cq,1.5108,43.8523,30.2519
3,56,ans_final,1.2707,43.6641,8.2288
3,56,ans_first,1.2930,44.3711,6.4049
3,56,cq,1.3835,51.6263,22.5657
3,56,ans_final,1.2766,51.8708,4.6255
3,56,ans_first,2.0203,52.8592,8.4857
3,56,cq,0.3706,58.0115,15.2355
3,56,ans_final,1.2622,57.9818,4.7108
3,56,ans_first,1.8441,59.2505,9.5098
3,56,cq,1.3026,62.8532,16.0817
3,56,ans_final,1.6024,63.0918,7.2979
3,56,ans_first,1.6154,63.4326,5.5104
3,56,cq,0.5451,67.8138,13.4458
3,56,ans_final,1.4514,68.0997,6.6198
3,57,ans_first,1.6923,7.1653,7.1653
3,57,cq,1.0595,17.7356,15.8295
3,57,ans_final,1.3542,18.5665,6.4182
3,57,ans_first,1.4226,19.3900,5.6286
3,57,cq,1.9152,28.4799,22.3975
3,57,ans_final,1.4322,29.3318,6.4979
3,57,ans_first,1.5654,30.6831,9.0179
3,57,cq,1.1269,32.9064,12.9847
3,57,ans_final,1.5571,34.0430,8.4846
3,57,ans_first,1.3676,34.3714,5.4238
3,57,cq,1.4708,46.2110,30.7903
3,57,ans_final,1.2662,46.6897,5.8800
3,57,ans_first,1.7241,47.5527,8.6063
3,57,cq,2.0428,53.3253,22.7172
3,57,ans_final,1.4195,53.9966,8.1188
3,57,ans_first,1.4472,54.2916,10.0720
3,57,cq,1.6288,58.9055,23.2195
3,57,ans_final,1.2684,59.1248,5.0799
3,57,ans_first,1.8728,59.1712,5.2103
3,57,cq,0.6047,61.6447,16.8152
3,57,ans_final,1.3773,61.7321,4.7763
3,57,ans_first,1.8717,62.5780,10.4537
3,57,cq,0.8133,64.0003,15.3917
3,57,ans_final,1.5488,64.2647,7.5909
3,58,ans_first,2.1619,5.2380,5.2380
3,58,cq,1.0842,12.9408,11.9506
3,58,ans_final,1.4532,13.6941,4.8924
3,58,ans_first,1.3926,15.5960,7.1803
3,58,cq,0.1479,16.6895,6.4000
3,58,ans_final,1.2827,17.2786,5.4895
3,58,ans_first,1.1904,18.6374,6.9949
3,58,cq,2.3528,33.1833,27.6690
3,58,ans_final,1.6815,34.8312,9.5708
3,58,ans_first,2.1525,35.7715,9.1080
3,58,cq,1.0331,35.2385,13.7229
3,58,ans_final,1.3211,35.4655,5.1041
3,58,ans_first,1.0884,36.9733,8.7159
3,58,cq,2.0838,40.7471,20.3741
3,58,ans_final,1.6294,41.4981,8.2269
3,58,ans_first,2.0507,42.0147,7.0474
3,58,cq,1.4265,44.1331,13.5496
3,58,ans_final,1.4509,44.2351,5.2132
3,58,ans_first,1.0641,45.3060,8.9157
3,58,cq,2.0383,51.8507,24.1704
3,58,ans_final,1.3064,52.0722,5.5265
3,58,ans_first,1.5313,53.0871,8.9155
3,58,cq,1.7281,58.9471,28.0526
3,58,ans_final,1.5472,59.7089,7.7308
3,59,ans_first,1.6703,6.8071,6.8071
3,59,cq,1.4971,20.5054,19.3240
3,59,ans_final,1.1647,20.8545,5.6619
3,59,ans_first,1.6590,21.9785,6.1818
3,59,cq,1.7735,28.9469,17.9527
3,59,ans_final,1.4459,29.4715,6.2337
3,59,ans_first,1.7538,30.2351,7.2418
3,59,cq,1.6444,36.8109,30.3142
3,59,ans_final,1.6366,37.5135,7.9347
3,59,ans_first,1.8423,37.9501,5.8884
3,59,cq,2.0149,44.7455,21.0293
3,59,ans_final,1.5503,45.5222,8.2716
3,59,ans_first,1.8631,46.3639,8.1150
3,59,cq,1.3300,49.9908,14.7959
3,59,ans_final,1.3659,50.4882,6.7154
3,59,ans_first,2.0540,50.8840,7.1191
3,59,cq,2.0674,51.7408,22.2645
3,59,ans_final,1.3065,52.1865,6.4445
3,59,ans_first,2.3242,52.6820,7.0577
3,59,cq,1.4789,61.2105,29.4146
3,59,ans_final,1.7421,61.6114,6.1520
3,59,ans_first,2.1270,62.1017,6.8122
3,59,cq,0.7924,65.3604,14.9716
3,59,ans_final,1.4358,65.6122,7.1945
3,60,ans_first,2.6990,9.4479,9.4479
3,60,cq,3.0034,37.3851,36.8503
3,60,ans_final,1.3903,37.7255,5.2820
3,60,ans_first,1.2335,38.3404,6.0693
3,60,cq,1.4095,37.6359,16.4583
3,60,ans_final,1.3370,37.8628,4.5234
3,60,ans_first,1.3887,38.7570,7.6013
3,60,cq,1.1485,41.9153,19.9916
3,60,ans_final,1.2647,42.4904,5.6409
3,60,ans_first,1.8989,43.1585,7.9886
3,60,cq,1.5273,49.1900,17.9207
3,60,ans_final,1.3570,49.7511,7.6202
3,60,ans_first,2.2997,50.1219,7.4095
3,60,cq,2.7138,59.0439,25.7190
3,60,ans_final,1.2968,59.4480,5.9496
3,60,ans_first,2.0469,59.8488,5.5806
3,60,cq,1.8754,62.4495,18.5530
3,60,ans_final,1.4423,62.7299,6.8193
3,60,ans_first,1.8181,64.2443,11.5969
3,60,cq,0.9843,67.6413,12.9958
3,60,ans_final,1.4325,68.1392,7.9317
3,60,ans_first,2.7128,69.3925,14.2601
3,60,cq,1.5245,76.3640,23.5178
3,60,ans_final,1.4252,77.1239,7.3147
3,61,ans_first,1.2335,4.9993,4.9993
3,61,cq,1.3867,19.3218,18.5170
3,61,ans_final,1.2068,20.0542,5.4729
3,61,ans_first,1.9679,20.9905,6.4535
3,61,cq,1.4468,30.7337,19.2764
3,61,ans_final,1.4308,30.6481,5.5022
3,61,ans_first,1.4217,31.9460,8.3245
3,61,cq,0.1423,32.0768,5.6784
3,61,ans_final,1.3745,32.5067,6.1736
3,61,ans_first,2.2018,33.6347,7.6255
3,61,cq,1.3440,36.3280,18.3996
3,61,ans_final,1.7498,36.8579,7.2166
3,61,ans_first,1.6900,37.1929,5.1680
3,61,cq,1.3550,45.8010,27.2543
3,61,ans_final,1.0645,45.8094,4.7371
3,61,ans_first,1.8659,46.5488,8.9355
3,61,cq,1.6955,50.7372,21.2323
3,61,ans_final,1.2917,51.1060,5.1689
3,61,ans_first,1.9165,51.7626,7.8907
3,61,cq,0.9403,55.0443,20.6671
3,61,ans_final,1.5015,55.3835,6.7988
3,61,ans_first,1.5767,56.0148,7.0137
3,61,cq,0.9247,61.7158,21.4799
3,61,ans_final,1.1845,62.0321,6.8704
3,62,ans_first,1.8050,8.5562,8.5562
3,62,cq,1.2737,18.0226,15.9453
3,62,ans_final,1.2905,18.6017,5.3180
3,62,ans_first,1.9496,20.7410,9.6296
3,62,cq,1.2941,25.5651,14.9025
3,62,ans_final,1.3962,26.2385,6.5144
3,62,ans_first,1.5646,26.9045,5.6648
3,62,cq,1.0283,30.0694,14.2922
3,62,ans_final,1.3880,30.3982,4.6383
3,62,ans_first,1.7714,30.8659,6.3528
3,62,cq,1.3089,37.6476,17.3658
3,62,ans_final,1.6109,38.0539,7.1194
4,0,ans_first,1.4688,5.7513,5.7513
4,0,cq,1.4564,20.1410,19.3627
4,0,ans_final,1.4051,21.0081,6.2665
4,0,ans_first,1.8032,22.0327,6.1338
4,0,cq,1.7556,29.0024,16.5011
4,0,ans_final,1.3236,29.4616,5.3209
4,0,ans_first,2.2322,30.7551,7.9607
4,0,cq,1.2665,37.9036,18.7164
4,0,ans_final,1.5662,38.7421,6.8778
4,0,ans_first,1.9582,39.4429,6.6020
4,0,cq,2.6664,45.0928,22.6624
4,0,ans_final,1.4522,45.6471,6.9418
4,0,ans_first,1.6144,46.0070,5.3656
4,0,cq,1.0613,47.9692,9.4656
4,0,ans_final,1.1611,48.7224,4.8094
4,0,ans_first,1.7269,49.1435,6.6478
4,0,cq,1.4904,53.1441,16.8039
4,0,ans_final,1.5210,54.3338,7.9682
4,0,ans_first,2.3328,55.3781,8.5441
4,0,cq,1.3118,59.0781,16.0683
4,0,ans_final,1.3800,60.0487,5.5017
4,0,ans_first,2.2147,60.8922,8.8403
4,0,cq,1.3312,65.7895,21.9591
4,0,ans_final,1.5219,66.4525,5.8039
4,1,ans_first,1.6651,6.2088,6.2088
4,1,cq,1.7479,19.2519,17.9455
4,1,ans_final,1.3821,19.5110,5.5537
4,1,ans_first,1.8108,20.5739,6.6444
4,1,cq,1.4569,25.6151,15.5502
4,1,ans_final,1.2355,26.1279,5.4255
4,1,ans_first,2.1089,27.4813,8.1507
4,1,cq,1.3423,33.9892,14.5697
4,1,ans_final,1.5998,35.0051,7.7554
4,1,ans_first,1.7953,35.8811,6.5303
4,1,cq,1.1410,42.8414,18.6948
4,1,ans_final,1.3639,43.7605,8.1358
4,1,ans_first,2.2404,44.0737,8.3112
4,1,cq,1.1168,48.4661,18.4289
4,1,ans_final,1.2400,49.2370,6.4118
4,1,ans_first,1.7363,49.8963,8.1403
4,1,cq,0.8461,53.3561,16.7109
4,1,ans_final,1.4200,54.1445,8.1401
4,1,ans_first,1.4705,54.2070,6.0184
4,1,cq,0.1335,55.4933,6.8264
4,1,ans_final,1.1265,56.2998,6.5579
4,1,ans_first,1.7240,56.6924,7.7939
4,1,cq,0.8066,62.1229,15.7998
4,1,ans_final,1.3786,62.6271,5.9460
4,2,ans_first,1.3002,6.5145,6.5145
4,2,cq,1.3675,22.1059,20.7755
4,2,ans_final,1.2561,23.1243,7.5724
4,2,ans_first,1.4428,23.8424,6.3968
4,2,cq,2.0660,33.6973,23.3218
4,2,ans_final,1.4054,34.3443,6.7595
4,2,ans_first,1.5235,34.7716,5.5621
4,2,cq,1.2182,37.8055,17.2054
4,2,ans_final,1.5084,39.2116,7.9864
4,2,ans_first,1.5780,39.5596,5.9299
4,2,cq,1.3178,42.3172,14.5563
4,2,ans_final,1.2048,42.8828,6.5750
4,2,ans_first,1.5248,43.1695,6.1550
4,2,cq,0.8442,45.6150,12.4305
4,2,ans_final,1.7198,47.1067,7.8833
4,2,ans_first,1.7583,47.4879,6.1473
4,2,cq,1.0532,50.2194,14.0073
4,2,ans_final,1.0289,51.5582,5.8673
4,2,ans_first,2.0022,52.1741,7.6906
4,2,cq,1.1276,55.6011,15.5291
4,2,ans_final,1.2094,56.5544,5.5976
4,2,ans_first,1.7577,57.1194,7.3174
4,2,cq,1.3694,57.9200,19.5141
4,2,ans_final,1.3234,59.0866,8.0393
4,3,ans_first,1.5739,5.7505,5.7505
4,3,cq,0.6969,17.3836,16.3883
4,3,ans_final,1.3668,18.2977,5.9891
4,3,ans_first,1.8703,19.0926,5.2236
4,3,cq,0.5826,28.1340,16.0203
4,3,ans_final,1.2056,28.6463,5.7040
4,3,ans_first,1.6379,29.6155,7.1459
4,3,cq,0.3827,28.0425,17.6717
4,3,ans_final,1.2705,28.4340,5.1520
4,3,ans_first,1.8294,29.9727,9.5300
4,3,cq,2.3574,37.8403,22.3135
4,3,ans_final,1.4258,38.8168,8.8296
4,3,ans_first,1.3565,39.2341,4.7703
4,3,cq,1.8895,50.0346,28.9172
4,3,ans_final,1.4996,51.6858,8.8312
4,3,ans_first,2.0171,52.6146,8.7725
4,3,cq,0.7673,61.2356,18.9559
4,3,ans_final,1.3701,62.0323,6.6512
4,3,ans_first,1.6979,62.2041,7.6801
4,3,cq,1.4488,65.1979,20.0937
4,3,ans_final,1.3884,65.9728,6.1438
4,3,ans_first,1.6413,67.0674,6.9294
4,3,cq,1.5819,64.9147,20.1576
4,3,ans_final,1.2428,65.4348,5.0011
4,4,ans_first,1.9631,5.4846,5.4846
4,4,cq,1.6703,17.6855,16.6794
4,4,ans_final,1.3529,18.0017,5.3706
4,4,ans_first,2.2900,19.4279,7.6003
4,4,cq,2.6305,28.9876,21.9168
4,4,ans_final,1.4698,30.1341,8.1016
4,4,ans_first,1.6432,30.5469,5.4998
4,4,cq,1.6567,35.5218,20.8230
4,4,ans_final,1.7257,37.0859,8.3462
4,4,ans_first,1.4665,37.8331,8.5557
4,4,cq,0.1849,38.8403,9.1281
4,4,ans_final,1.0775,39.5766,4.8565
4,4,ans_first,1.8630,40.1613,6.1511
4,4,cq,0.8787,44.4321,16.8351
4,4,ans_final,1.3075,45.1582,5.1340
4,4,ans_first,1.3302,45.8312,6.2297
4,4,cq,0.5879,46.2446,9.5513
4,4,ans_final,1.3946,47.3359,8.0314
4,4,ans_first,2.0001,47.8516,6.1870
4,4,cq,0.3572,51.3010,16.2830
4,4,ans_final,1.3573,52.1043,4.8552
4,4,ans_first,1.2926,52.2893,7.7388
4,4,cq,1.1608,57.7193,19.4002
4,4,ans_final,1.3227,59.2735,8.9879
4,5,ans_first,1.9220,7.9218,7.9218
4,5,cq,0.8957,21.9890,20.3476
4,5,ans_final,1.2402,22.4510,5.5364
4,5,ans_first,1.8440,23.3918,5.9694
4,5,cq,1.9743,29.5916,20.0040
4,5,ans_final,1.5414,30.1448,7.4424
4,5,ans_first,1.8119,30.9542,7.3223
4,5,cq,1.2223,34.4465,13.9443
4,5,ans_final,1.3508,35.1423,5.8593
4,5,ans_first,1.5264,36.2086,8.2191
4,5,cq,0.1705,36.0467,8.4368
4,5,ans_final,1.3281,37.0945,5.7507
4,5,ans_first,2.0627,37.7882,7.1072
4,5,cq,0.9814,39.4389,12.2227
4,5,ans_final,1.3132,40.2569,6.0989
4,5,ans_first,2.2909,40.8855,7.6627
4,5,cq,1.3025,43.9912,15.5289
4,5,ans_final,1.4369,44.7890,7.9643
4,5,ans_first,2.2193,45.8093,9.2708
4,5,cq,1.4239,48.0426,15.0317
4,5,ans_final,1.2632,48.6682,5.3918
4,5,ans_first,1.3591,48.7880,6.2497
4,5,cq,2.8366,52.1231,20.0966
4,5,ans_final,1.2258,53.2636,8.7983
